# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,14.668946623607532,2.7484306397184226,179.67991844646178,0,3.0,0.013245426779933706,0.0,0.0,0.0
 0.11276767981554023,14.649872096840763,2.74853720023173,179.67991844646178,0.33830303944662066,2.9999999999999996,0.013245426779933706,0.0,0.30955967984731314,0.0
 0.15960667245016913,14.630735758593984,2.7486392632062278,179.69441791002612,0.4788200173505074,3.0000000000000004,0.013026384591219126,0.0,0.3970728373820837,0.0
 0.19563406517491097,14.611538410318945,2.7487368582887965,179.70872340907883,0.5869021955247329,2.999999999999999,0.012812565918188298,0.0,0.4636462342046993,0.0
 0.22607788238387733,14.592280853467397,2.7488300151263183,179.72283857028256,0.6782336471516319,2.999999999999999,0.012603811159231733,0.0,0.5181059317550826,0.0
 0.2529611053090009,14.572963889491096,2.7489187633656766,179.7367669275448,0.7588833159270026,3.0,0.012399966299159597,0.0,0.5642656781412194,0.0
 0.2773201934427054,14.553588319841786,2.7490031326537525,179.75051192492944,0.8319605803281162,2.999999999999998,0.012200883206512312,0.0,0.604230786709773,0.0
 0.2997702155028864,14.534154945971222,2.7490831526374278,179.76407691942052,0.8993106465086592,3.000000000000005,0.012006418700168537,0.0,0.6393240057148203,0.0
 0.32071149735438675,14.514664569331156,2.749158852963584,179.77746518361863,0.9621344920631603,3.0,0.011816434532951496,0.0,0.6704475019243339,0.0
 0.3404218022820538,14.495117991373336,2.7492302632791046,179.79067990831956,1.0212654068461615,3.0000000000000027,0.011630798975219238,0.0,0.6982528065660071,0.0
 0.35910314028497026,14.475516013549514,2.7492974132308707,179.8037242050105,1.0773094208549108,2.999999999999997,0.01144938366960321,0.0,0.7232307495835774,0.0
 0.3769078357560764,14.455859437311442,2.7493603324657636,179.81660110826218,1.1307235072682291,2.999999999999997,0.011272064229460414,0.0,0.7457633086427379,0.0
 0.3939540883944183,14.436149064110868,2.7494190506306664,179.82931357802968,1.1818622651832549,3.0,0.011098722173655536,0.0,0.7661555034316773,0.0
 0.4103357808994006,14.416385695399548,2.749473597372461,179.8418645018979,1.2310073426982018,3.0000000000000036,0.010929241057353128,0.0,0.7846560362159467,0.0
 0.426128937065925,14.396570132629229,2.7495240023380285,179.85425669721488,1.278386811197775,3.0000000000000036,0.010763511680069992,0.0,0.8014712149718954,0.0
 0.4413961303404978,14.376703177251661,2.749570295174252,179.86649291315786,1.3241883910214935,3.000000000000007,0.010601424896893499,0.0,0.8167746705123992,0.0
 0.45618958564731626,14.3567856307186,2.7496125055280127,179.87857583274183,1.368568756941949,2.9999999999999964,0.010442878185072573,0.0,0.830714332597136,0.0
 0.4705534187003133,14.336818294481793,2.749650663046193,179.89050807472998,1.4116602561009401,3.0000000000000075,0.010287771036484953,0.0,0.8434175672699863,0.0
 0.4845252888960248,14.31680196999299,2.7496847973756746,179.90229219550065,1.4535758666880747,3.000000000000004,0.010136006268904561,0.0,0.8549950367822129,0.0
 0.49813764315856235,14.296737458703946,2.7497149381633395,179.91393069083406,1.4944129294756874,3.000000000000004,0.009987490718099129,0.0,0.8655436566335021,0.0
 0.5114186680012843,14.27662556206641,2.74974111505607,179.92542599764025,1.534256004003853,2.999999999999983,0.009842134240130165,0.0,0.875148898082014,0.0
 0.5243930293051396,14.256467081532131,2.749763357700748,179.93678049563866,1.5731790879154193,3.0000000000000173,0.00969984902061966,0.0,0.8838866037716911,0.0
 0.5370824549217109,14.236262818552865,2.7497816957442556,179.9479965089507,1.611247364765133,3.0,0.009560550961885583,0.0,0.8918244455154327,0.0
 0.5495061990640683,14.216013574580357,2.749796158833474,179.95907630768167,1.648518597192205,2.9999999999999822,0.009424157604425424,0.0,0.8990230973049478,0.0
 0.5616814165262687,14.195720151066363,2.749806776615286,179.97002210939493,1.685044249578806,2.9999999999999907,0.00929059023095692,0.0,0.9055372027348101,0.0
 0.5736234672371365,14.17538334946263,2.7498135787365734,179.98083608059054,1.7208704017114096,3.0,0.009159772483281366,0.0,0.9114161671671815,0.0
 0.585346166362344,14.15500397122091,2.7498165948442175,179.9915203380961,1.756038499087032,2.999999999999981,0.009031629641262376,0.0,0.9167048205194673,0.0
 0.5968619913927685,14.134582817792955,2.7498158545851017,-179.9979230495862,1.7905859741783055,3.0000000000000098,0.008906090060585589,0.0,0.9214439765283664,0.0
 0.6081822549225577,14.114120690630518,2.749811387606107,-179.987492060944,1.824546764767673,2.9999999999999902,0.008783084844725966,0.0,0.9256708989433855,0.0
 0.6193172498134117,14.093618391185347,2.7498032235541157,-179.97718472021364,1.857951749440235,2.9999999999999902,0.008662546763067323,0.0,0.9294197059819664,0.0
 0.6302763719502434,14.07307672090919,2.7497913920760095,-179.9669990961394,1.89082911585073,3.0,0.00854441024108891,0.0,0.9327217118011099,0.0
 0.6410682246725936,14.052496481253804,2.7497759228186704,-179.9569333007947,1.9232046740177804,2.99999999999999,0.008428611730334122,0.0,0.9356057229762267,0.0
 0.6517007081148597,14.03187847367094,2.7497568454289807,-179.9469854884367,1.9551021243445785,2.9999999999999893,0.008315090859478555,0.0,0.9380982953300454,0.0
 0.6621810960354229,14.011223499612344,2.749734189553822,-179.937153854394,1.9865432881062681,3.0000000000000107,0.008203787815760236,0.0,0.9402239564109153,0.0
