# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.768311431359705,1.0518740335726287,-17.570118541426673,0,3.0,0.24313239066546455,180.0,0.0,-0.02690990184772695
 0.1305054777370831,1.7926671140098662,1.044161934034375,-17.570118541426673,0.3915164332112493,3.0,0.24313239066546455,179.9964881104035,6.6129509364994234,-0.19698321759542003
 0.18398777105149297,1.8167663873673519,1.0366943833703641,-17.21644275976701,0.5519633131544789,2.9999999999999996,0.2502788646559162,179.98595299618205,8.845035168095382,-0.4319185349058674
 0.22463588825613956,1.8406105259222225,1.029469563865264,-16.856908733575047,0.6739076647684187,3.000000000000001,0.25766372763045065,179.96839632095234,10.768510682815483,-0.724029195215826
 0.25857853034552336,1.8642008041645393,1.0224856578037425,-16.491397029632534,0.7757355910365701,3.0,0.26529507804370317,179.94382085711686,12.546192356763347,-1.0665424972620356
 0.2881979517672488,1.887538496584362,1.015740847470467,-16.119786070979533,0.8645938553017463,2.9999999999999982,0.27318123554878504,179.91223048542628,14.245981027037129,-1.4553987562673785
 0.3147200927911912,1.9106248776717514,1.0092333151501054,-15.741952153156046,0.9441602783735735,3.000000000000002,0.2813307394861086,179.87363019436648,15.904490957003514,-1.8879305605007575
 0.3388757031455492,1.9334612219167684,1.0029612431273256,-15.357769466714258,1.0166271094366477,3.000000000000002,0.28975234630752583,179.82802607937094,17.544443358316034,-2.362290018657262
 0.3611425446838422,1.9560488038094732,0.9969228136867951,-14.967110126577078,1.0834276340515268,3.0000000000000027,0.2984550257051755,179.775425341858,19.181319491411127,-2.8771576605213034
 0.381853628605913,1.9783888978399264,0.991116209113182,-14.56984420885441,1.145560885817739,3.0,0.30744795552721277,179.71583628809393,20.82642048652259,-3.4315771944713838
 0.40125227722733525,2.000482778498189,0.9855396116911534,-14.165839795794367,1.203756831682006,3.0000000000000058,0.316740515070394,179.6492683278811,22.48845452523918,-4.02485393898882
 0.41952284205372625,2.022331720274321,0.9801912037053775,-13.754963029545637,1.258568526161179,3.0,0.3263422767672521,179.57573197307204,24.17443389982831,-4.656488515569268
 0.4368090732756441,2.043936997658383,0.9750691674405216,-13.337078175494238,1.3104272198269324,2.999999999999994,0.33626299609571914,179.4952388359097,25.890215822845065,-5.3261314505167325
 0.4532257181760809,2.065299885140436,0.970171685181254,-12.91204769593492,1.359677154528243,3.0,0.34651259933377043,179.40780162719352,27.640845251993532,-6.033550854516399
 0.46886617189835955,2.0864216572105403,0.9654969392122421,-12.47973233492645,1.4065985156950789,3.000000000000007,0.3571011692097185,179.31343415427244,29.43078104843407,-6.778608638062697
 0.48380770943446744,2.1073035883587563,0.9610431118181536,-12.039991215174298,1.4514231283034025,2.9999999999999964,0.36803892804684013,179.21215131886424,31.264049998297583,-7.5612424938424745
 0.4981151733531998,2.1279469530751447,0.9568083852836564,-11.592681947870213,1.4943455200595996,3.0,0.3793362183091893,179.1039691147028,33.14435438634726,-8.381451887086817
 0.5118436408360033,2.148353025849766,0.9527909418934182,-11.137660756438727,1.53553092250801,2.999999999999996,0.3910034801707088,178.98890462501225,35.07514859169944,-9.239286896109867
 0.525040395799222,2.1685230811726806,0.9489889639321064,-10.674782615175584,1.5751211873976663,3.0000000000000084,0.4030512259987325,178.8669760198094,37.05969436328554,-10.13483911798693
 0.5377464156260632,2.1884583935339497,0.9454006336843889,-10.203901403819005,1.6132392468781895,2.9999999999999827,0.41549001146040476,178.73820255303443,39.10110099391258,-11.06823409249603
 0.5499975111839153,2.208160237423633,0.9420241334349337,-9.724870079125356,1.6499925335517458,3.0,0.4283304028542815,178.60260455951058,41.20235450266181,-12.039624854657474
 0.5618252142474941,2.227629887331792,0.9388576454684083,-9.237540864547562,1.6854756427424822,2.9999999999999907,0.44158294058198055,178.4602034517328,43.36633860209884,-13.049186331937085
 0.5732574776431647,2.2468686177484862,0.9358993520694805,-8.741765459142531,1.719772432929494,3.0000000000000098,0.4552580983998553,178.31102171648692,45.595849359358546,-14.097110375923556
 0.5843192343458005,2.2658777031637776,0.933147435522818,-8.237395266879275,1.7529577030374015,3.00000000000001,0.46936623803199046,178.15508291129825,47.89360488936037,-15.1836012694316
 0.5950328488368443,2.284658418067725,0.9306000781130884,-7.724281647508298,1.785098546510533,3.0,0.48391755915401535,177.99241166071184,50.26225102492462,-16.308871587564617
 0.6054184851084028,2.30321203695039,0.9282554621249596,-7.202276190173661,1.8162554553252086,3.0000000000000107,0.4989220441401285,177.82303365240384,52.70436363847788,-17.473138318158846
 0.6154944094256506,2.3215398343018334,0.9261117698430993,-6.671231010963652,1.846483228276952,3.000000000000011,0.5143893974619949,177.64697563312527,55.22244810405421,-18.67661916739689
 0.6252772414794208,2.3396430846121152,0.9241671835521751,-6.1309990755636505,1.8758317244382627,3.0000000000000115,0.5303289795775087,177.4642654044784,57.81893625116826,-19.919528991616065
 0.6347821643132762,2.3575230623712957,0.9224198855368548,-5.581434548160691,1.9043464929398288,2.9999999999999885,0.5467497347380724,177.27493181852634,60.496181064778206,-21.202076308091247
 0.6440231010235432,2.3751810420694364,0.9208680580818063,-5.02239316772822,1.93206930307063,3.0,0.5636601128994465,177.07900477323702,63.25644932035107,-22.524459846951405
 0.6530128644563006,2.3926182981965973,0.919509883471697,-4.453732652742058,1.959038593368902,3.0,0.5810679850807616,176.87651520776228,66.10191228921988,-23.88686511391793
